,date,de_bbq_weather,dresden_bbq_weather,dusseldorf_bbq_weather,heathrow_bbq_weather,kassel_bbq_weather,maastricht_bbq_weather,muenchen_bbq_weather,oslo_bbq_weather,stockholm_bbq_weather,tours_bbq_weather
2741,20070704,False,False,False,False,False,False,False,False,False,False
2742,20070705,False,False,False,False,False,False,False,False,True,False
2743,20070706,False,False,True,True,False,False,True,False,False,True
2744,20070707,True,True,False,True,False,True,True,False,False,True
2745,20070708,False,False,False,False,False,False,False,False,False,False
2746,20070709,False,False,False,False,False,False,False,False,False,False
2747,20070710,True,False,True,True,False,False,False,False,True,False
2748,20070711,False,False,False,True,False,False,False,False,True,True
2749,20070712,False,True,False,True,True,False,False,False,False,True
2750,20070713,True,False,True,False,False,False,True,True,False,True
2751,20070714,True,True,True,True,True,True,True,False,False,True
2752,20070715,True,True,True,False,True,True,True,True,True,True
2753,20070716,False,False,False,False,False,False,True,False,True,False
2754,20070717,False,True,True,False,True,False,False,False,False,True
2755,20070718,True,False,True,False,True,False,False,False,False,True
2756,20070719,True,True,True,False,False,True,False,True,True,True
2757,20070720,False,False,False,False,False,False,False,True,True,True
2758,20070721,True,False,True,False,False,False,False,False,True,True
2759,20070722,False,False,True,True,False,False,False,False,True,False
2760,20070723,False,False,False,False,False,False,False,False,False,False
2761,20070724,False,False,False,True,False,False,False,False,False,True
2762,20070725,True,True,True,False,True,True,True,True,True,True
2763,20070726,False,True,False,False,False,True,True,False,True,True
2764,20070727,True,True,False,True,False,False,False,False,False,False
2765,20070728,False,False,False,False,False,False,False,False,True,False
2766,20070729,False,False,False,True,False,False,False,False,False,False
2767,20070730,False,False,False,True,False,False,True,False,True,True
2768,20070731,True,False,True,True,True,True,True,True,True,True
2769,20070801,True,True,True,True,True,True,False,False,True,True
2770,20070802,True,False,False,False,False,False,True,False,False,True
2771,20070803,True,True,True,True,False,True,False,True,False,True
2772,20070804,True,True,True,True,True,True,True,True,True,True
2773,20070805,True,True,True,True,True,True,True,True,True,False
2774,20070806,False,True,False,True,True,False,True,True,True,False
2775,20070807,True,False,False,False,False,False,False,True,True,False
2776,20070808,False,True,False,True,False,False,False,False,False,False
2777,20070809,False,False,False,True,False,False,False,True,False,True
2778,20070810,True,True,False,True,False,False,False,False,False,True
2779,20070811,True,False,True,True,True,True,False,False,True,True
2780,20070812,False,True,False,True,True,False,True,False,True,True
2781,20070813,True,True,True,False,True,False,True,True,True,True
2782,20070814,False,True,False,False,False,False,True,False,True,False
2783,20070815,False,False,False,False,False,False,False,False,False,False
2784,20070816,False,False,False,True,True,False,False,True,False,False
2785,20070817,False,False,False,False,False,False,False,True,True,False
2786,20070818,True,True,True,False,True,True,True,True,True,False
2787,20070819,True,False,False,False,False,False,False,False,True,False
2788,20070820,False,False,False,False,False,False,False,True,True,False
2789,20070821,False,False,False,False,False,False,False,True,True,False
2790,20070822,True,False,False,False,False,False,False,True,False,False
2791,20070823,False,False,False,False,False,False,False,True,True,False
2792,20070824,True,True,True,False,True,True,True,True,True,False
2793,20070825,True,True,True,True,True,True,True,True,True,True
2794,20070826,True,True,True,True,True,True,True,True,False,True
2795,20070827,True,True,True,True,True,True,True,False,False,True
2796,20070828,True,False,False,True,False,False,False,False,False,False
2797,20070829,True,False,True,True,False,True,False,False,False,True
2798,20070830,False,False,True,True,False,True,False,False,False,True
2799,20070831,False,False,False,True,True,False,False,False,False,True
2800,20070901,True,False,True,True,False,True,False,False,False,False
2801,20070902,False,True,False,False,False,True,True,True,False,False
2802,20070903,False,False,False,True,False,False,False,False,False,False
2803,20070904,False,False,False,True,False,False,False,False,False,True
2804,20070905,False,False,False,True,False,False,False,False,True,True
2805,20070906,True,False,False,True,False,False,False,False,True,False
2806,20070907,True,False,False,True,False,False,False,False,False,True
2807,20070908,False,False,False,True,False,True,False,True,False,True
2808,20070909,False,False,False,True,False,False,False,False,False,True
2809,20070910,False,False,False,True,False,False,False,False,False,True
2810,20070911,False,False,True,True,False,False,False,True,False,True
2811,20070912,True,False,True,True,False,False,True,True,False,True
2812,20070913,True,False,True,True,False,True,True,False,False,True
2813,20070914,False,False,True,True,False,True,False,False,False,False
2814,20070915,True,False,True,False,False,True,True,False,False,True
2815,20070916,True,True,True,True,True,True,True,False,False,True
2816,20070917,False,True,False,False,False,False,False,False,True,False
2817,20070918,False,False,False,False,False,False,False,False,False,False
2818,20070919,False,False,False,False,False,False,False,False,False,False
2819,20070920,False,False,True,False,False,True,False,False,False,True
2820,20070921,True,True,True,False,True,True,True,False,False,False
2821,20070922,True,True,True,True,True,True,True,False,False,False
2822,20070923,True,True,True,False,True,True,True,False,False,True
2823,20070924,False,True,False,True,False,False,False,False,True,False
2824,20070925,False,False,False,False,False,False,False,False,True,False
2825,20070926,False,False,False,False,False,False,False,False,False,False
2826,20070927,False,False,False,False,False,False,False,False,False,False
2827,20070928,False,False,False,False,False,False,False,False,False,False
2828,20070929,False,False,False,False,False,False,True,False,False,True
2829,20070930,False,False,False,False,False,False,True,False,False,False
2830,20071001,False,True,False,False,False,False,True,False,False,False
2831,20071002,False,False,False,False,False,False,False,False,False,False
2832,20071003,False,False,False,False,True,False,True,False,False,False
2833,20071004,False,False,True,True,True,True,False,False,False,False
2834,20071005,False,False,False,True,False,False,False,False,False,False
2835,20071006,False,False,False,True,False,False,False,False,False,True
2836,20071007,True,False,True,False,False,True,False,False,False,True
2837,20071008,False,False,False,False,False,False,False,False,False,True
2838,20071009,False,False,False,False,False,False,False,False,False,False
2839,20071010,False,False,False,False,False,False,False,False,False,False
2840,20071011,False,False,False,False,False,False,False,False,False,False
2841,20071012,True,False,False,False,False,False,False,False,False,False
2842,20071013,False,False,False,True,False,False,False,False,False,False
2843,20071014,False,False,False,True,False,False,False,False,False,False
2844,20071015,True,False,True,False,False,True,True,False,False,False
2845,20071016,True,True,True,False,False,True,True,False,False,False
2846,20071017,False,False,False,False,False,False,False,False,False,False
2847,20071018,False,False,False,False,False,False,False,False,False,False
2848,20071019,False,False,False,False,False,False,False,False,False,False
2849,20071020,False,False,False,False,False,False,False,False,False,False
2850,20071021,False,False,False,False,False,False,False,False,False,False
2851,20071022,False,False,False,False,False,False,False,False,False,False
2852,20071023,False,False,False,False,False,False,False,False,False,False
2853,20071024,False,False,False,False,False,False,False,False,False,False
2854,20071025,False,False,False,False,False,False,False,False,False,False
2855,20071026,False,False,False,False,False,False,False,False,False,False
2856,20071027,False,False,False,False,False,False,False,False,False,False
2857,20071028,False,False,False,False,False,False,False,False,False,False
2858,20071029,False,False,False,False,False,False,False,False,False,False
2859,20071030,False,False,False,False,False,False,False,False,False,False
2860,20071031,False,False,False,False,False,False,False,False,False,False
2861,20071101,False,False,False,False,False,False,False,False,False,False
2862,20071102,False,False,False,False,False,False,False,False,False,False
2863,20071103,False,False,False,False,False,False,False,False,False,False
2864,20071104,False,False,False,False,False,False,False,False,False,False
2865,20071105,False,False,False,False,False,False,False,False,False,False
2866,20071106,False,False,False,False,False,False,False,False,False,False
2867,20071107,False,False,False,False,False,False,False,False,False,False
2868,20071108,False,False,False,False,False,False,False,False,False,False
2869,20071109,False,False,False,False,False,False,False,False,False,False
2870,20071110,False,False,False,False,False,False,False,False,False,False
2871,20071111,False,False,False,False,False,False,False,False,False,False
2872,20071112,False,False,False,False,False,False,False,False,False,False
2873,20071113,False,False,False,False,False,False,False,False,False,False
2874,20071114,False,False,False,False,False,False,False,False,False,False
2875,20071115,False,False,False,False,False,False,False,False,False,False
2876,20071116,False,False,False,False,False,False,False,False,False,False
2877,20071117,False,False,False,False,False,False,False,False,False,False
2878,20071118,False,False,False,False,False,False,False,False,False,False
2879,20071119,False,False,False,False,False,False,False,False,False,False
2880,20071120,False,False,False,False,False,False,False,False,False,False
2881,20071121,False,False,False,False,False,False,False,False,False,False
2882,20071122,False,False,False,False,False,False,False,False,False,False
2883,20071123,False,False,False,False,False,False,False,False,False,False
2884,20071124,False,False,False,False,False,False,False,False,False,False
2885,20071125,False,False,False,False,False,False,False,False,False,False
2886,20071126,False,False,False,False,False,False,False,False,False,False
2887,20071127,False,False,False,False,False,False,False,False,False,False
2888,20071128,False,False,False,False,False,False,False,False,False,False
2889,20071129,False,False,False,False,False,False,False,False,False,False
2890,20071130,False,False,False,False,False,False,False,False,False,False
2891,20071201,False,False,False,False,False,False,False,False,False,False
2892,20071202,False,False,False,False,False,False,False,False,False,False
2893,20071203,False,False,False,False,False,False,False,False,False,False
2894,20071204,False,False,False,False,False,False,False,False,False,False
2895,20071205,False,False,False,False,False,False,False,False,False,False
2896,20071206,False,False,False,False,False,False,False,False,False,False
2897,20071207,False,False,False,False,False,False,False,False,False,False
2898,20071208,False,False,False,False,False,False,False,False,False,False
2899,20071209,False,False,False,False,False,False,False,False,False,False
2900,20071210,False,False,False,False,False,False,False,False,False,False
2901,20071211,False,False,False,False,False,False,False,False,False,False
2902,20071212,False,False,False,False,False,False,False,False,False,False
2903,20071213,False,False,False,False,False,False,False,False,False,False
2904,20071214,False,False,False,False,False,False,False,False,False,False
2905,20071215,False,False,False,False,False,False,False,False,False,False
2906,20071216,False,False,False,False,False,False,False,False,False,False
2907,20071217,False,False,False,False,False,False,False,False,False,False
2908,20071218,False,False,False,False,False,False,False,False,False,False
2909,20071219,False,False,False,False,False,False,False,False,False,False
2910,20071220,False,False,False,False,False,False,False,False,False,False
2911,20071221,False,False,False,False,False,False,False,False,False,False
2912,20071222,False,False,False,False,False,False,False,False,False,False
2913,20071223,False,False,False,False,False,False,False,False,False,False
2914,20071224,False,False,False,False,False,False,False,False,False,False
2915,20071225,False,False,False,False,False,False,False,False,False,False
2916,20071226,False,False,False,False,False,False,False,False,False,False
2917,20071227,False,False,False,False,False,False,False,False,False,False
2918,20071228,False,False,False,False,False,False,False,False,False,False
2919,20071229,False,False,False,False,False,False,False,False,False,False
2920,20071230,False,False,False,False,False,False,False,False,False,False
2921,20071231,False,False,False,False,False,False,False,False,False,False
2922,20080101,False,False,False,False,False,False,False,False,False,False
2923,20080102,False,False,False,False,False,False,False,False,False,False
2924,20080103,False,False,False,False,False,False,False,False,False,False
2925,20080104,False,False,False,False,False,False,False,False,False,False
2926,20080105,False,False,False,False,False,False,False,False,False,False
2927,20080106,False,False,False,False,False,False,False,False,False,False
2928,20080107,False,False,False,False,False,False,False,False,False,False
2929,20080108,False,False,False,False,False,False,False,False,False,False
2930,20080109,False,False,False,False,False,False,False,False,False,False
2931,20080110,False,False,False,False,False,False,False,False,False,False
2932,20080111,False,False,False,False,False,False,False,False,False,False
2933,20080112,False,False,False,False,False,False,False,False,False,False
2934,20080113,False,False,False,False,False,False,False,False,False,False
2935,20080114,False,False,False,False,False,False,False,False,False,False
2936,20080115,False,False,False,False,False,False,False,False,False,False
2937,20080116,False,False,False,False,False,False,False,False,False,False
2938,20080117,False,False,False,False,False,False,False,False,False,False
2939,20080118,False,False,False,False,False,False,False,False,False,False
2940,20080119,False,False,False,False,False,False,False,False,False,False
2941,20080120,False,False,False,False,False,False,False,False,False,False
2942,20080121,False,False,False,False,False,False,False,False,False,False
2943,20080122,False,False,False,False,False,False,False,False,False,False
2944,20080123,False,False,False,False,False,False,False,False,False,False
2945,20080124,False,False,False,False,False,False,False,False,False,False
2946,20080125,False,False,False,False,False,False,False,False,False,False
2947,20080126,False,False,False,False,False,False,False,False,False,False
2948,20080127,False,False,False,False,False,False,False,False,False,False
2949,20080128,False,False,False,False,False,False,False,False,False,False
2950,20080129,False,False,False,False,False,False,False,False,False,False
2951,20080130,False,False,False,False,False,False,False,False,False,False
2952,20080131,False,False,False,False,False,False,False,False,False,False
2953,20080201,False,False,False,False,False,False,False,False,False,False
2954,20080202,False,False,False,False,False,False,False,False,False,False
2955,20080203,False,False,False,False,False,False,False,False,False,False
2956,20080204,False,False,False,False,False,False,False,False,False,False
2957,20080205,False,False,False,False,False,False,False,False,False,False
2958,20080206,False,False,False,False,False,False,False,False,False,False
2959,20080207,False,False,False,False,False,False,False,False,False,False
2960,20080208,False,False,False,False,False,False,False,False,False,False
2961,20080209,False,False,False,False,False,False,False,False,False,False
2962,20080210,False,False,False,False,False,False,False,False,False,False
2963,20080211,False,False,False,False,False,False,False,False,False,False
2964,20080212,False,False,False,False,False,False,False,False,False,False
2965,20080213,False,False,False,False,False,False,False,False,False,False
2966,20080214,False,False,False,False,False,False,False,False,False,False
2967,20080215,False,False,False,False,False,False,False,False,False,False
2968,20080216,False,False,False,False,False,False,False,False,False,False
2969,20080217,False,False,False,False,False,False,False,False,False,False
2970,20080218,False,False,False,False,False,False,False,False,False,False
2971,20080219,False,False,False,False,False,False,False,False,False,False
2972,20080220,False,False,False,False,False,False,False,False,False,False
2973,20080221,False,False,False,False,False,False,False,False,False,False
2974,20080222,False,False,False,False,False,False,False,False,False,False
2975,20080223,False,False,False,False,False,False,False,False,False,False
2976,20080224,False,True,False,False,False,False,True,False,False,False
2977,20080225,False,False,False,False,False,False,False,False,False,False
2978,20080226,False,False,False,False,False,False,False,False,False,False
2979,20080227,False,False,False,False,False,False,False,False,False,False
2980,20080228,False,False,False,False,False,False,False,False,False,False
2981,20080229,False,False,False,False,False,False,False,False,False,False
2982,20080301,False,False,False,False,False,False,False,False,False,False
2983,20080302,False,False,False,False,False,False,False,False,False,False
2984,20080303,False,False,False,False,False,False,False,False,False,False
2985,20080304,False,False,False,False,False,False,False,False,False,False
2986,20080305,False,False,False,False,False,False,False,False,False,False
2987,20080306,False,False,False,False,False,False,False,False,False,False
2988,20080307,False,False,False,False,False,False,False,False,False,False
2989,20080308,False,False,False,False,False,False,False,False,False,False
2990,20080309,False,False,False,False,False,False,False,False,False,False
2991,20080310,False,False,False,False,False,False,False,False,False,False
2992,20080311,False,False,False,False,False,False,False,False,False,False
2993,20080312,False,False,False,False,False,False,False,False,False,False
2994,20080313,False,False,False,False,False,False,False,False,False,False
2995,20080314,False,False,False,False,False,False,False,False,False,False
2996,20080315,False,False,False,False,False,False,False,False,False,False
2997,20080316,False,False,False,False,False,False,False,False,False,False
2998,20080317,False,False,False,False,False,False,False,False,False,False
2999,20080318,False,False,False,False,False,False,False,False,False,False
3000,20080319,False,False,False,False,False,False,False,False,False,False
3001,20080320,False,False,False,False,False,False,False,False,False,False
3002,20080321,False,False,False,False,False,False,False,False,False,False
3003,20080322,False,False,False,False,False,False,False,False,False,False
3004,20080323,False,False,False,False,False,False,False,False,False,False
3005,20080324,False,False,False,False,False,False,False,False,False,False
3006,20080325,False,False,False,False,False,False,False,False,False,False
3007,20080326,False,False,False,False,False,False,False,False,False,False
3008,20080327,False,False,False,False,False,False,False,False,False,False
3009,20080328,False,False,False,False,False,False,False,False,False,False
3010,20080329,False,False,False,False,False,False,False,False,False,False
3011,20080330,False,False,False,False,True,False,True,False,False,False
3012,20080331,False,False,False,False,False,False,False,False,False,False
3013,20080401,False,False,False,False,False,False,False,False,False,False
3014,20080402,False,False,False,False,False,False,False,False,False,False
3015,20080403,False,False,False,False,False,False,False,False,False,False
3016,20080404,False,False,False,False,False,False,False,False,False,False
3017,20080405,False,False,False,False,False,False,False,False,False,False
3018,20080406,False,False,False,False,False,False,False,False,False,False
3019,20080407,False,False,False,False,False,False,False,False,False,False
3020,20080408,False,False,False,False,False,False,False,False,False,False
3021,20080409,False,False,False,False,False,False,True,False,False,False
3022,20080410,False,False,False,False,False,False,False,False,False,False
3023,20080411,False,False,False,False,False,False,False,False,False,False
3024,20080412,False,False,False,False,False,False,False,False,False,False
3025,20080413,False,False,False,False,False,False,False,False,False,False
3026,20080414,False,False,False,False,False,False,False,False,False,False
3027,20080415,False,False,False,False,False,False,False,False,False,False
3028,20080416,False,False,False,False,False,False,False,False,False,False
3029,20080417,False,False,False,False,False,False,False,False,False,False
3030,20080418,False,False,False,False,False,False,False,False,False,False
3031,20080419,False,False,False,False,False,False,False,False,False,False
3032,20080420,False,False,False,False,False,False,True,False,False,False
3033,20080421,True,False,False,False,False,False,False,False,False,False
3034,20080422,True,False,False,False,False,False,False,False,False,False
3035,20080423,False,False,False,False,True,False,False,False,False,False
3036,20080424,False,False,False,False,False,False,False,False,False,False
3037,20080425,False,False,False,False,False,False,False,False,True,True
3038,20080426,True,False,True,True,False,True,False,False,False,True
3039,20080427,True,True,True,False,True,True,True,False,False,True
3040,20080428,False,True,False,False,False,False,False,False,False,False
3041,20080429,False,False,False,False,False,False,False,True,True,False
3042,20080430,False,False,False,False,False,False,False,False,False,False
3043,20080501,False,False,False,False,False,False,False,False,False,False
3044,20080502,False,False,False,False,False,False,False,False,False,True
3045,20080503,True,False,True,True,True,True,True,True,True,True
3046,20080504,True,False,True,True,True,True,True,True,True,True
3047,20080505,True,True,True,True,True,True,False,True,False,True
3048,20080506,True,True,True,True,True,True,False,True,False,True
3049,20080507,True,True,True,True,True,True,True,True,False,True
3050,20080508,True,True,True,True,True,True,True,True,True,False
3051,20080509,True,True,True,False,True,True,True,True,True,True
3052,20080510,True,True,True,True,True,True,True,True,True,True
3053,20080511,True,True,True,True,True,True,True,True,True,True
3054,20080512,True,True,True,True,True,True,True,True,True,False
3055,20080513,True,True,True,True,True,True,True,False,False,False
3056,20080514,True,True,False,False,True,False,True,True,False,True
3057,20080515,False,True,False,False,False,False,False,False,False,False
3058,20080516,False,False,False,False,False,False,False,False,False,False
3059,20080517,False,False,False,False,False,False,False,False,False,False
3060,20080518,False,False,False,False,False,False,False,False,False,False
3061,20080519,False,False,False,False,False,False,False,False,False,False
3062,20080520,False,False,False,False,False,False,False,False,False,True
3063,20080521,True,False,True,True,False,True,False,False,False,True
3064,20080522,True,False,True,False,True,True,False,False,False,True
3065,20080523,True,False,True,False,True,True,False,False,False,False
3066,20080524,True,False,False,False,False,False,False,False,False,False
3067,20080525,False,True,False,False,False,False,True,True,True,False
3068,20080526,False,True,False,False,False,False,True,True,True,False
3069,20080527,False,True,False,False,True,False,True,True,True,False
3070,20080528,False,True,False,False,False,False,True,True,True,True
3071,20080529,False,True,False,False,True,False,True,True,True,False
3072,20080530,False,True,False,True,False,False,False,True,True,False
3073,20080531,False,False,False,False,False,True,True,True,True,False
3074,20080601,False,False,True,True,True,True,True,True,True,False
3075,20080602,False,True,False,False,False,False,False,True,True,False
3076,20080603,False,False,True,False,False,False,True,True,True,True
3077,20080604,True,True,False,False,False,False,False,True,True,False
3078,20080605,False,True,False,True,True,False,False,True,True,True
3079,20080606,True,True,False,True,True,True,False,True,True,True
3080,20080607,True,True,True,True,True,False,False,True,False,True
3081,20080608,True,False,True,True,True,True,True,True,True,True
3082,20080609,True,True,True,True,True,True,True,True,False,True
3083,20080610,True,True,True,True,True,True,True,True,True,True
3084,20080611,True,True,True,False,True,True,False,True,False,True
3085,20080612,False,False,False,False,False,False,False,False,False,False
3086,20080613,False,False,False,False,False,False,False,False,False,True
3087,20080614,False,True,False,True,False,False,False,False,False,False
3088,20080615,False,False,False,True,False,False,False,False,True,False
3089,20080616,False,False,True,True,True,False,False,False,True,False
3090,20080617,True,True,True,True,True,True,False,True,False,True
3091,20080618,True,True,True,False,True,True,False,False,True,True
3092,20080619,False,False,False,True,False,False,True,False,False,True
3093,20080620,True,False,False,False,False,False,True,False,False,True
3094,20080621,True,True,True,False,False,False,True,True,False,False
3095,20080622,True,False,False,True,False,False,False,False,False,True
3096,20080623,True,True,True,True,True,True,False,False,False,False
3097,20080624,True,True,True,True,False,True,False,True,True,False
3098,20080625,True,False,False,True,False,False,False,True,True,True
3099,20080626,True,True,False,False,True,True,False,False,True,True
3100,20080627,False,False,False,False,False,False,False,False,True,True
3101,20080628,False,True,False,True,False,False,True,True,True,False
3102,20080629,True,True,True,True,True,True,False,False,False,True
3103,20080630,True,True,True,True,True,True,False,True,False,True
3104,20080701,True,True,True,True,True,True,True,True,False,False
3105,20080702,False,True,False,False,True,False,False,True,True,False
3106,20080703,False,False,False,False,False,False,False,True,True,False
3107,20080704,True,False,False,True,False,True,True,True,True,False
3108,20080705,False,True,True,True,True,False,True,False,False,False
3109,20080706,False,False,True,False,False,True,False,False,False,True
3110,20080707,False,True,False,False,False,False,False,False,False,False
3111,20080708,False,False,False,False,False,False,True,True,False,True
3112,20080709,False,True,False,False,False,False,False,True,True,True
3113,20080710,False,False,False,True,False,False,True,False,True,False
3114,20080711,False,False,False,False,False,False,False,False,False,False
3115,20080712,False,False,False,False,False,False,False,True,True,True
3116,20080713,False,False,True,True,True,True,False,False,True,True
3117,20080714,True,True,True,True,True,True,False,False,False,True
3118,20080715,False,True,True,True,False,True,True,False,True,True
3119,20080716,False,False,False,True,False,False,False,False,True,True
3120,20080717,False,True,False,True,False,False,False,False,False,True
3121,20080718,False,False,False,False,False,True,False,True,True,True
3122,20080719,False,False,False,True,False,False,False,False,False,True
3123,20080720,False,False,False,True,False,False,False,False,True,True
3124,20080721,False,False,False,True,False,False,False,False,False,True
3125,20080722,False,False,True,True,False,False,False,True,True,True
3126,20080723,True,True,True,True,False,True,True,True,True,True
3127,20080724,True,False,True,True,True,True,True,True,True,True
3128,20080725,True,True,True,True,False,True,True,True,True,False
3129,20080726,False,True,False,True,True,False,True,True,True,True
3130,20080727,True,True,True,True,True,False,True,True,False,True
3131,20080728,False,True,True,False,True,False,True,True,True,False
3132,20080729,False,True,False,True,False,True,True,False,True,True
3133,20080730,True,False,True,False,False,True,True,False,True,True
3134,20080731,True,True,True,False,False,True,True,True,True,False
3135,20080801,False,False,True,False,True,False,False,True,True,False
3136,20080802,False,False,False,False,True,False,False,False,False,False
3137,20080803,False,True,False,False,False,False,True,False,False,False
3138,20080804,False,False,False,False,False,False,False,False,False,False
3139,20080805,False,True,True,False,False,True,True,False,False,True
3140,20080806,False,True,True,True,False,True,True,False,True,False
3141,20080807,False,False,False,False,False,False,False,False,False,False
3142,20080808,False,False,False,True,False,False,False,True,False,False
3143,20080809,False,True,False,False,False,True,False,False,False,True
3144,20080810,False,False,False,False,False,False,True,False,False,False
3145,20080811,True,False,True,False,False,True,False,False,False,False
3146,20080812,False,False,False,False,False,False,False,False,False,True
3147,20080813,False,True,False,False,False,False,False,False,True,True
3148,20080814,False,False,True,True,True,True,False,False,False,False
3149,20080815,False,False,True,True,False,True,False,True,True,True
3150,20080816,True,False,True,False,True,True,True,True,True,True
3151,20080817,False,True,True,False,True,False,True,True,False,True
3152,20080818,False,True,False,False,False,False,True,False,False,True
3153,20080819,False,False,False,False,True,True,False,False,False,True
3154,20080820,False,True,False,False,False,False,True,False,False,True
3155,20080821,False,True,False,False,True,False,True,False,False,False
3156,20080822,False,False,False,True,False,False,False,True,False,False
3157,20080823,False,False,False,False,False,False,False,True,True,True
3158,20080824,False,False,False,True,False,False,True,True,True,False
3159,20080825,True,False,False,True,False,False,False,False,True,True
3160,20080826,True,True,True,True,True,True,True,False,False,False
3161,20080827,False,True,False,True,True,False,True,False,False,False
3162,20080828,True,True,True,True,False,True,True,True,False,True
3163,20080829,True,False,True,True,True,True,True,True,False,True
3164,20080830,True,True,True,False,True,True,True,True,False,False
3165,20080831,True,True,True,False,True,False,True,False,False,True
3166,20080901,True,False,True,False,False,True,False,False,False,True
3167,20080902,False,True,False,False,False,False,True,False,False,False
3168,20080903,False,False,False,True,False,False,False,False,False,False
3169,20080904,True,True,True,False,False,True,False,False,True,False
3170,20080905,False,True,False,False,False,False,True,True,False,False
3171,20080906,False,False,False,False,False,True,False,False,False,False
3172,20080907,False,False,False,False,False,False,False,False,False,False
3173,20080908,False,False,True,False,True,False,True,False,False,True
3174,20080909,False,True,False,False,False,True,True,False,False,False
3175,20080910,True,True,True,False,True,True,True,False,False,False
3176,20080911,False,True,False,True,True,True,False,False,False,False
3177,20080912,False,True,False,False,False,False,False,False,False,False
3178,20080913,False,False,False,True,False,False,False,False,False,True
3179,20080914,False,False,False,True,False,False,False,False,False,True
3180,20080915,False,False,False,True,False,False,False,False,False,True
3181,20080916,False,False,False,False,False,False,False,False,False,True
3182,20080917,False,False,False,False,False,False,False,False,False,True
3183,20080918,False,False,False,True,False,False,False,False,False,True
3184,20080919,False,False,False,True,False,False,False,False,False,True
3185,20080920,True,False,False,True,False,False,False,False,False,True
3186,20080921,False,False,False,True,False,False,False,False,False,True
3187,20080922,False,False,False,False,False,False,False,False,False,True
3188,20080923,False,False,False,False,False,False,False,False,False,True
3189,20080924,False,False,False,False,False,False,False,True,False,False
3190,20080925,False,False,False,True,False,False,False,False,False,True
3191,20080926,True,False,False,False,False,False,False,False,False,True
3192,20080927,True,False,True,False,False,True,False,False,False,True
3193,20080928,False,False,True,True,True,True,False,False,False,True
3194,20080929,False,False,False,False,False,False,False,False,False,True
3195,20080930,False,False,False,False,False,False,False,False,False,False
3196,20081001,False,False,False,False,False,False,False,False,False,False
3197,20081002,False,False,False,False,False,False,False,False,False,False
3198,20081003,False,False,False,False,False,False,False,False,False,False
3199,20081004,False,False,False,False,False,False,False,False,False,False
3200,20081005,False,False,False,False,False,False,False,False,False,False
3201,20081006,False,False,False,False,False,False,False,False,False,False
3202,20081007,False,False,False,False,False,True,True,False,False,False
3203,20081008,False,False,False,False,False,False,True,False,False,False
3204,20081009,False,False,False,False,False,False,False,False,False,False
3205,20081010,False,False,False,False,False,False,False,False,False,False
3206,20081011,True,True,True,False,True,True,False,False,False,False
3207,20081012,False,False,True,True,False,True,True,False,False,True
3208,20081013,True,False,False,False,False,False,True,False,False,True
3209,20081014,False,False,True,False,False,False,False,False,False,False
3210,20081015,False,False,False,False,False,False,True,False,False,False
3211,20081016,False,False,False,False,False,False,False,False,False,False
3212,20081017,False,False,False,False,False,False,False,False,False,False
3213,20081018,False,False,False,False,False,False,False,False,False,False
3214,20081019,False,False,False,False,False,False,False,False,False,False
3215,20081020,False,True,True,False,False,True,True,False,False,False
3216,20081021,False,False,False,False,False,False,True,False,False,False
3217,20081022,False,False,False,False,False,False,False,False,False,False
3218,20081023,False,False,False,False,False,False,False,False,False,False
3219,20081024,False,False,False,False,False,False,False,False,False,False
3220,20081025,False,False,False,False,False,False,False,False,False,True
3221,20081026,False,False,False,False,False,False,False,False,False,False
3222,20081027,False,False,False,False,False,False,False,False,False,False
3223,20081028,False,False,False,False,False,False,False,False,False,False
3224,20081029,False,False,False,False,False,False,False,False,False,False
3225,20081030,False,False,False,False,False,False,False,False,False,False
3226,20081031,False,False,False,False,False,False,False,False,False,False
3227,20081101,False,False,False,False,False,False,False,False,False,False
3228,20081102,False,False,False,False,False,False,False,False,False,False
3229,20081103,False,False,False,False,False,False,False,False,False,False
3230,20081104,False,False,False,False,False,False,False,False,False,False
3231,20081105,False,False,False,False,False,False,False,False,False,False
3232,20081106,False,False,False,False,False,False,False,False,False,False
3233,20081107,False,False,False,False,False,False,False,False,False,False
3234,20081108,False,False,False,False,False,False,False,False,False,False
3235,20081109,False,False,False,False,False,False,False,False,False,False
3236,20081110,False,False,False,False,False,False,False,False,False,False
3237,20081111,False,False,False,False,False,False,False,False,False,False
3238,20081112,False,False,False,False,False,False,False,False,False,False
3239,20081113,False,False,False,False,False,False,False,False,False,False
3240,20081114,False,False,False,False,False,False,False,False,False,False
3241,20081115,False,False,False,False,False,False,False,False,False,False
3242,20081116,False,False,False,False,False,False,False,False,False,False
3243,20081117,False,False,False,False,False,False,False,False,False,False
3244,20081118,False,False,False,False,False,False,False,False,False,False
3245,20081119,False,False,False,False,False,False,False,False,False,False
3246,20081120,False,False,False,False,False,False,False,False,False,False
3247,20081121,False,False,False,False,False,False,False,False,False,False
3248,20081122,False,False,False,False,False,False,False,False,False,False
3249,20081123,False,False,False,False,False,False,False,False,False,False
3250,20081124,False,False,False,False,False,False,False,False,False,False
3251,20081125,False,False,False,False,False,False,False,False,False,False
3252,20081126,False,False,False,False,False,False,False,False,False,False
3253,20081127,False,False,False,False,False,False,False,False,False,False
3254,20081128,False,False,False,False,False,False,False,False,False,False
